s,px,py
325.331532,0.000195890024,2.5933456e-07
325.523468,0.0001906937605,1.3537869335e-06
326.29121,0.00046291892433333333,0.0003452231933333333
326.387177,0.000369978196,3.366089500000003e-05
326.675081,4.23617801e-05,0.00271507304
326.771048,-5.08083878e-05,-0.00163371552
326.867016,0.000366312782,-0.000493270573
327.058952,1.78734443e-05,0.00061942483
327.154919,0.0002827512555,0.00034384511800000003
327.250887,0.000794964818,9.27065403e-05
327.730726,0.000703047111,-0.00103378868
327.826694,0.0007215489469999999,9.198700099999997e-05
327.922661,0.0006669087083333333,-0.0003489863526666666
328.018629,0.0006634793878571429,-0.00010640544499999999
328.114597,0.000658030888,3.705925775000001e-05
328.210565,0.0004858720756666667,2.1692689500000015e-05
328.306532,0.0005262793062941177,-9.962101458823531e-05
328.4025,0.00046196139395238085,-2.041936038095237e-05
328.498468,0.0004698813157333333,0.00014064540435555558
328.594435,0.0004287175332337661,-5.7633551428571294e-06
328.690403,0.00019844128133333333,4.561893076666668e-07
329.650081,0.000153963021,-1.5696712355e-06
330.129919,0.000174149766,1.73808701e-06
353.755659,0.021403694953846156,-2.9887861480769227e-06
353.86566,0.016424804924999998,9.711708587499999e-07
353.92566,0.011720571407692308,6.230950731538462e-07
353.98566,0.007638517763749999,-8.659993687499999e-08
354.04566,0.003813437645,4.5250547104999993e-07
354.514531,0.000198426548,-1.44854218e-07
354.610499,0.00019805714,-1.64879788e-06
354.802434,0.000188573496,-2.50820478e-07
354.994369,0.000187878022,-4.18477216e-07
355.666144,-0.0003237524898372093,-2.1983372883720926e-05
356.050015,0.000515095057,0.000839284601
356.24195,0.000418548366,-0.000828959547
356.337918,0.0002127507175,-0.0012765416110000001
356.625821,-0.000223465127,-0.00246905904
356.913724,-0.000266451875,0.000919441264
357.393563,0.000271076171,-0.000301741065
357.489531,0.000690436596,0.000906905063
357.681466,0.0006814291706666666,-0.00044184089199999994
357.777434,0.0007134782696666666,0.00034898607566666664
357.873402,0.0006602416083333335,4.5123711666666564e-06
357.969369,0.0006222323114285714,0.00014991323042857143
358.065337,0.0005734379746666667,0.00024841287799999995
358.257273,0.0004684908809999999,8.223376448979593e-05
358.35324,0.0004274560660563381,9.29334107605634e-05
358.449208,0.000184754085875,4.4353652262500004e-07
359.408886,0.000165874316,1.12989756e-06
383.514464,0.021409890537500004,-2.7400126631875e-06
383.624465,0.016414635099999998,3.292242204545454e-07
383.684465,0.011687212614285711,1.5590421714285714e-06
383.804465,0.003817917285,-2.4705994850000003e-06
383.864465,0.000197643368,4.5196336500000006e-07
384.177368,0.00019067107,2.65787724e-06
385.041078,0.000194960295,-4.33257386e-06
385.233013,0.000185470692,8.7619252e-07
385.424949,-0.0003283249243139999,7.156235084000005e-05
386.000755,0.000330004875,0.00133184334
386.096723,0.000148723025,-0.000940155791
386.384626,-0.000102882777,-0.00176118843
386.480594,0.000157610617,0.000594539061
387.248336,0.000613280458,-0.000196706351
387.344304,0.000699707563,-0.000887890316
387.632207,0.0006102373957500001,0.0004006864815
387.824142,0.0004772654229999999,3.183014587096775e-05
387.92011,0.00044938264204,-2.2689223060000008e-05
388.112045,0.00045288032989534885,-0.00010610588670930235
388.208013,0.00018209516716666667,-1.5483512385000002e-07
388.399949,0.000141441026,-1.86972308e-07
388.78382,0.000170228864,2.06549572e-06
388.879787,0.00017719517,2.01853217e-06
388.975755,0.000169554501,-1.094409596e-06
413.38327,0.01641426026,-3.6964915957e-06
413.44327,0.011746339775,4.5985068449999997e-07
413.50327,0.007675565931999999,6.971022422666668e-07
413.56327,0.003832430235,-8.760915877500003e-08
414.032141,0.000203772821,9.80183264e-07
415.183754,-0.0003234002374153847,8.586133294871794e-05
415.471657,0.000513810309,-0.000964257516
415.75956,0.000391839282,0.00048552823100000004
415.951496,0.0001827045982,0.00028822706449999996
416.047463,-3.42481333e-05,0.00156120335
416.911173,7.1278395e-05,-0.000444831526
417.103109,0.0006933114607500001,0.00045458834024999996
417.199076,0.0006929166055,0.0007611177124999999
417.391012,0.0006458290113333334,-0.00045064585650000005
417.486979,0.0005793495387142857,-0.0006073474277142859
417.582947,0.0005335757113571429,0.00010921652264285717
417.678915,0.0004549207610400001,5.8852060239999985e-05
417.774883,0.0004867122067499999,-3.881389557142857e-05
417.87085,0.0004350574881447369,0.00010219497635526327
417.966818,0.00018965468,5.871458390100001e-07
418.350689,0.000146139372,-2.88144001e-08
418.926496,0.000176133051,-1.13162309e-06
419.214399,0.000200862671,4.43811269e-07
443.032074,0.02134135348888889,-5.362847470777778e-06
445.518365,0.0003642533913333333,-0.0006013935233333334
446.094172,0.000110571377,-0.000584079821
446.286107,0.0005385492805,0.000217010068
446.669978,0.000745475933,-0.00045933226300000005
446.765946,0.00070854298,0.000867193088
446.861913,0.000620100075,0.0006558279075
447.053849,0.0005712529618,0.00010254998800000002
447.149817,0.0005525811983333333,0.00012535097641666666
447.245784,0.0005336460412941176,-3.101653317647059e-05
447.341752,0.0005191733307931034,-0.00010666025200000001
447.533688,0.0004578102018596489,-2.13983719122807e-05
447.629655,0.00041619832493902453,7.861308168292684e-05
448.781268,0.00014031109,-3.45637824e-07
471.804228,0.00248479879,0.00453742482
473.02088,0.0076809641275,-2.4612277182749996e-06
474.248023,0.000186690922,-1.37584136e-06
474.626594,0.00022141430949999997,9.503430135e-07
474.81588,0.000192312746,-1.68340612e-06
475.099808,0.000183016378,8.63583548e-08
475.194451,0.00018238333,-1.41317765e-06
475.289094,0.00018228526,-6.75343187e-07
475.383737,-1.2219171649572073e-05,1.7606489621370568e-05
475.47838,4.62725385e-05,-4.10654424e-05
475.667665,1.63168234e-05,0.000116402658
475.762308,7.895501129999999e-05,-3.653597725e-05
475.856951,3.41487022e-05,4.72934146e-05
2.9,-0.000753936215,-0.00288432744
10.864602,0.00321502883,0.00751289491
12.354602,-0.008094045058000002,-5.398601564000001e-07
12.416342,-0.00793318428846154,-1.4839872490153847e-05
12.478082,-0.007776442973500002,2.6646976156000005e-06
12.539822,-0.007666181729795918,6.489472758674081e-06
12.601562,-0.007529957635460989,1.8329504579378042e-06
12.713302,-0.003872014540802135,2.8880303452792943e-06
12.763302,-0.0003080276086857144,1.5286175622900634e-05
14.071909,0.00452680076,-0.00813796283
14.351909,0.000897816049,0.00552131649
14.410659,0.000675337834,0.00444529147
15.524396,-0.00684194738,0.0064939204
15.811896,-0.00840687978,-0.00337787292
16.009508,-0.008188941523,-1.9954184713000002e-07
16.262175,-0.004358510333636365,1.9288176218363668e-08
16.312175,-0.0009416746123199995,-1.28063711060492e-05
16.362175,0.000857818492,0.00287019742
16.818978,-0.0034214046024000004,-2.237991958455561e-05
16.861153,-0.0033374327837719293,-2.4119772198654382e-05
16.903328,-0.0032835450820108696,3.120793935554284e-05
16.995503,0.000364867785676259,-2.233952743123546e-06
17.984203,0.0012492671835,-0.0002142601850000001
18.049203,-0.000269648737,-0.0032570509
19.802903,0.000989144247,0.00331321446
23.247703,1.00975576e-05,2.54697388e-06
28.319289,-0.00047350079451724146,4.463324741379336e-06
28.70316,0.0006766804283333334,0.000477122595
28.991063,0.00073283887,0.000238519612
29.56687,-0.000670517017,0.00256529894
29.662837,-0.000661716247,-0.00178456625
29.758805,-0.00022132301500000002,0.00023988433799999997
29.854773,-0.000802663212,-0.0012901101
30.046708,-0.000593280005,0.00065608764
30.142676,0.000786508466,0.0004255441435
30.430579,0.000683017836,-0.0007122852
30.622515,-4.337326599999997e-06,-0.00028046908475
30.718482,0.00031044896799999993,-4.2305814294117645e-05
30.81445,0.0005125318027435897,0.000193156899
30.910418,0.0005009534240694443,-2.094774541666656e-06
31.006386,0.00047678422220879136,-6.276311448351648e-05
42.175147,-0.007948248143333335,-5.357283763333334e-07
42.236887,-0.007794888882727274,-1.2025411738618177e-05
42.360367,-0.007537918459119497,1.4284264374902515e-06
42.522107,-0.00029567101558620687,-5.8790734172008135e-06
44.345714,0.00235907986,-0.00236785403
45.768313,-0.008236312499166667,5.626587440750001e-08
45.835869,-0.008002797693076923,-6.234877925923079e-07
45.903425,-0.007916469926666666,7.971376047272722e-08
46.02098,-0.004374938302500001,-3.768464059779544e-06
46.07098,-0.0009105481590999997,-6.935710960300004e-08
46.754308,0.00032491753943859653,-1.1017831955812633e-05
52.764658,-0.0070691933549999995,9.421037869e-07
52.835583,-0.0069513098524999995,-6.624532320000005e-08
52.956508,-0.00340071693,9.613874144000001e-08
58.174062,0.000716007725,-0.000542709496
58.365997,0.000683029355,-0.000334557626
59.51761,0.000470512193,0.000207069341
60.189384,-0.00068950811,0.000594084462
60.38132,2.5013539249999986e-05,0.0002393712185
60.477287,0.0004084787827857143,0.00013037521092857141
60.573255,0.0004252340942500001,0.00014387573145
71.933952,-0.007916869528,3.9645424351200004e-07
72.057432,-0.007671796067868853,-5.27072134957726e-06
72.280912,-0.0003152665916076925,-5.840167962599306e-06
75.594674,-0.008004493358857143,-6.625725974257144e-08
79.099588,-0.008607109745,6.503244e-05
82.715313,-0.0033953198049999998,-8.190187224999999e-07
88.604641,0.0005452837705,7.930344449999998e-05
105.53859,-0.0043936545861855665,8.421201100794265e-06
105.58859,-0.0008888527994666668,-4.073943963611666e-07
106.053217,-0.00359009859,6.54619895e-07
106.137567,-0.003348583028125001,-1.1700078009464018e-05
106.179742,-0.0032707579180662996,3.144767880452926e-05
106.271917,0.0003394204112827586,3.1944754110857934e-06
108.858393,-0.00861271554,-0.00219556454
112.211343,-0.007204502985,1.8029696645e-06
112.282268,-0.007018635,1.92737788e-06
112.474118,-0.003398789475,-2.0484040919999998e-06
112.524118,4.78937764e-05,3.52917782e-07
114.560568,0.00397951946,0.00472007839
115.10398,0.000878173787,-0.00360295818
117.883607,0.0005991951163333333,-0.00020999310533333334
117.979575,0.0005860851793333333,-0.0005803001196666666
118.075543,0.000370758171,0.000697531231
118.651349,-0.000538019342,0.0022516264
119.03522,0.000745832775,-0.000200771097
119.227155,-0.00109577943,-0.0015186571
119.802962,0.000510360444,0.000798598793
119.994897,0.000502722815,7.574505166666659e-06
120.090865,0.0004989798305771429,6.286600014285718e-05
131.389822,-0.008051484157272727,-1.4692200870909093e-07
149.273864,-9.577258549999998e-05,-0.0004456930115
149.369831,0.000816787443,-0.00024802311205
171.870803,-0.006958542965,-8.69728296e-07
177.593152,0.000742237502,0.000253590712
177.977023,-0.000564033541,2.7130789999999872e-05
178.456862,0.000258724249,0.00139286848
178.936701,-0.000752589359,-0.000984828017
179.032669,-0.000441676672,0.000611819271
194.629894,-0.008020937171463413,-7.481445420165855e-06
194.697449,-0.007933681467291665,-3.115683332940823e-06
201.416833,-0.00731096333,-1.564427386e-06
201.487758,-0.0071513674,1.06138475e-06
207.447925,0.000518129791,0.000471721413
207.543893,0.000738195227,-0.000262615358
207.639861,0.0005154246929999999,0.0007128443546666666
207.927764,0.00074140768,-0.000183494528
208.791474,0.000664119648,-0.00060573077
208.887441,0.00010960410666666662,-0.00019343318066666665
208.983409,0.00029932843139999994,0.000168629345
209.079377,0.000457152693368421,7.520120631578914e-06
209.271312,0.000521750933931818,-4.666360279545452e-05
209.36728,0.0004857702133968254,-0.00013281115326984122
209.463248,0.0004992001635308643,3.837694613580247e-05
209.559216,0.00048686141328421035,4.293335297894737e-05
220.851457,-0.007657257507608697,1.1480539536352824e-05
224.321143,-0.008218380085,-6.097691311599998e-08
225.172787,-0.0033151913770634923,-1.610324391911825e-05
225.307137,0.0003270733509426229,5.495645118297621e-06
226.620837,-0.00195067793,-0.000441692541
227.893612,-0.00832015308,-0.0021505112
231.246562,-0.00722490729,3.078849e-06
231.388412,-0.0069521673725,-2.1049686000000006e-06
231.509337,-0.00340509719,-3.6042891e-07
231.559337,4.807180985e-05,5.3748066275e-07
240.085762,-0.000501570841,-0.00350461753
241.37044,0.00580376452,0.0153634352
250.425042,-0.008244762227142858,-7.474228988066857e-05
250.672002,-0.007538084749609375,6.31847444664759e-06
250.783742,-0.0038675053167512704,-1.2630843951191539e-06
252.598598,-0.000476356964,-0.00248710626
253.594836,-0.00702485341,-0.0064863142
254.332615,-0.004389084737317073,3.259177903000217e-06
254.597242,0.000389823014,-0.0019333494699999999
254.973767,-0.0032805397276829285,-5.81633298697276e-06
255.065942,0.0003426366570064935,4.114856946063766e-06
255.924642,0.00370881694,-0.00625351602
258.092042,0.000836327443,0.00273952764
261.076292,-0.007097227603333333,-6.32035653e-07
261.268142,-0.0033880341433333333,1.1612508346666668e-06
266.389729,-0.00045634717153333334,5.9683386049999996e-05
266.485696,0.000705696635,-0.000419814467
266.581664,0.000639081202,0.000356917744
266.7736,0.000544096391,-0.000903599833
267.157471,0.000496938975,0.00025940577
267.349406,-0.000468774781,0.00244725441
267.541342,0.000507882606,0.000173624572
267.637309,0.000598514206,-0.000118090829
267.733277,-0.0004629446364,-0.0015347688375
267.829245,-9.416282049999998e-05,0.0009015258790000001
268.213116,-0.00016195757900000003,-0.0004058402805
268.309084,-0.0007212586219999999,-0.00028921667799999996
268.692955,0.00024169561575,-0.000457241318
268.788922,0.0004936106071111111,-0.0002735875595555556
268.88489,0.0005006657961860464,0.00011392322083720936
268.980858,0.00047792730302941174,0.00010730179757352943
269.076826,0.0004914861003203885,-1.0476881233009713e-05
280.183847,-0.008046518187777778,-6.952116705333335e-07
280.642547,0.0015220755,-0.00471828309
283.838753,-0.008227162789230767,1.1360713116e-07
283.906309,-0.008009328668571427,1.680364971275714e-07
284.14142,-0.0009235948884354838,-3.557029690973195e-06
284.648222,-0.003440506114038462,-6.281125214086155e-05
284.690397,-0.0033617629808620703,1.0276806152943104e-05
290.764172,-0.00721523602,7.133207099999999e-07
290.835097,-0.007116392906666667,5.7651364666666666e-08
290.906022,-0.00688602997,6.62548932e-08
291.026947,-0.00340024895,1.37426226e-07
296.148534,-0.00048095441390410946,6.545789642465752e-05
296.436437,0.0005982370215,-0.00022721373600000002
296.72434,0.0004627727875,-2.150514800000001e-05
296.820308,0.000689261419,-0.000158621407
297.396114,-0.00067110953,0.00185856852
297.58805,-0.000944645361,0.00172475794
297.779985,-0.000695262479,-0.00125376378
297.875953,-0.000796690431,0.000813426913
297.971921,-0.000716547163,0.000893274237
298.45176,-0.000243628373,0.000698503608
298.547727,0.0005189738835333332,-0.00023661575926666668
298.643695,0.0005130042898571427,-4.64335354761905e-05
298.739663,0.0004997840907323943,-8.237422732394371e-05
298.83563,0.00047449420056481476,7.157137188888889e-05
309.880152,-0.00963102766,3.82518468e-07
310.004392,-0.0079443796,-6.007286811666666e-07
310.066132,-0.007790785916666667,1.5171235696296296e-07
310.127872,-0.007670388101800003,-6.339600179299198e-06
310.189612,-0.007542868729930555,-5.520868385214404e-06
310.301352,-0.003876064155454546,8.614469672404597e-06
310.351352,-0.000322748863644628,8.647545961563679e-07
311.659958,0.004169198855,7.31330899999996e-05
313.597558,-0.008214136706,1.5701838831333333e-07
313.665114,-0.00803287591131579,-1.564038515769905e-05
313.732669,-0.00790170074755102,9.020116146969999e-06
313.850225,-0.004355434041067961,-4.029315287544186e-06
313.900225,-0.0009188836596800001,-3.345733813778801e-07
314.364852,-0.00356582362,-6.29570172e-08
314.407027,-0.0034481085702083333,-1.9575019420699998e-05
314.491377,-0.003294558726460675,-1.596279514604864e-05
314.583552,0.0003587580584834439,-4.7811613757106685e-06
320.452052,-0.00737153002,1.4554617e-06
320.522977,-0.0071581228,-2.47117397e-06
320.593902,-0.007031493175,-3.87394818e-07
320.664827,-0.006949348485,7.787418999999999e-08
320.785752,-0.00339801139,1.36597916e-06
320.835752,5.1847138e-05,-1.23577603e-06
326.195242,0.0006125607580000001,0.0006257630050000001
326.483145,0.000609889841,-0.000396806489
326.771048,4.20442562e-05,-0.00246118428
326.867016,0.0006071514745000001,-6.3218053e-05
327.442823,-0.000647880613,0.000933536375
327.53879,-0.000529096192,-0.00134120488
327.634758,-0.000819160475,0.00138391745
327.730726,-0.0009683528016666667,0.0011214739966666667
327.922661,-0.000694531939,0.000681544429
328.114597,0.0002239279465,0.0008908490435
328.210565,0.0006074439115,6.797330000000046e-06
339.701457,-0.00806348397,-2.786291250333333e-07
339.824937,-0.007779655444736842,1.82356890320526e-06
339.886677,-0.007672138866935485,1.547671068471129e-06
339.948417,-0.007546796093239436,-1.2777011155372677e-06
341.698763,0.00194829454,-0.00566443243
341.757513,0.00333693788,0.00509357432
343.423919,-0.008004214005,1.2474565419117643e-07
343.491474,-0.007908464224069768,-9.784346571821512e-06
